,r2,mae,mape,rmse,val r2,val mae,val mape,val rmse,use_log
Slovak Republic,0.7525762148235249,0.5908652264674722,0.008266827426066001,0.7005347640908648,-1,1.006096691461839,0.013460587885517692,1.1146597839919103,False
Slovenia,0.9264066431742639,0.6298949196167161,0.008720193959882725,0.814448566541734,-0.6221066244182154,1.3650718919241782,0.017360878078909254,1.485033377738059,False
Sweden,0.9884286629607928,0.22438757530479772,0.0029391586608120066,0.25607131623444834,0.7882410261199315,0.24104937214108163,0.0029732249629759616,0.2677744162755284,False
Eswatini,0.0008346629852596932,0.10093584834829762,0.025485688229239408,0.11587383922986005,-1,0.18315436994365547,0.04843622760707435,0.18720460152962654,True
Sint Maarten (Dutch part),0.7629142933047939,0.012721898106577033,0.002986568783022653,0.016559838234610057,-0.2873622222337566,0.007133467370352609,0.0016526817633419817,0.008799473379490528,True
Seychelles,0.6138679682722745,0.01187709683772938,0.0027935710966303516,0.0145702152106198,0.4349934366767839,0.0064590575109127355,0.0015107764718309599,0.008139950551700833,True
Syrian Arab Republic,0.9001500645988424,0.0249684439255252,0.005982676446956845,0.028878196108984466,-1,0.03112696185029735,0.007248982884953602,0.03301840477251417,True
Turks and Caicos Islands,0.8123579455243344,0.03432277339513493,0.008227379486769125,0.043289887306962586,-1,0.017506220137235573,0.004037829789583857,0.02269143035318321,True
Chad,0.9750211851421543,0.009179852425685472,0.0024254222564749836,0.011955280642286624,-0.10362581212055844,0.013121316453440102,0.0033746497628678656,0.013864460178734864,True
Togo,0.9049876621538516,0.02490353229315048,0.006335216223916043,0.02764667607792461,-1,0.03336185241128424,0.008270294350146257,0.03364493536706649,True
Thailand,0.9519015098398536,0.02160136431099184,0.005172246474755831,0.025356013007251665,-1,0.041270309201964485,0.009563177500021124,0.04193816230520198,True
Tajikistan,0.6789767604814949,0.02321486022019086,0.005696784886521591,0.035171780235949336,-1,0.03527954703747884,0.008389253225099567,0.03586089630335971,True
Turkmenistan,0.9506110376413477,0.012921976508661127,0.0031460988910569396,0.014214958958825788,0.40872040369669826,0.011610896243195067,0.002765469521615388,0.012175251365422487,True
Timor-Leste,0.5506448219104729,0.15795053092815262,0.04504769218730963,0.18750394548087296,-1,0.14352582543303766,0.03464367187841378,0.1442288030254848,True
Tonga,0.9109217856214802,0.012326178914665776,0.0029620039887521474,0.015145486289821248,-1,0.015692515675561493,0.003693518209191845,0.01662307836108344,True
Trinidad and Tobago,0.9370519835729606,0.007090860089584365,0.001682550896983278,0.008921601236140308,0.5468047420462196,0.0075243724744280096,0.001758513725558835,0.010138771717944924,True
Tunisia,0.9000459717110995,0.04457122755690102,0.010846929764944885,0.05223582342867251,-1,0.0796133111867972,0.018437537275996823,0.08380279140203992,True
Turkiye,0.9802933188095543,0.012456991532371063,0.0030010407323100563,0.015607762657171922,-1,0.025690091416333515,0.005963121074923783,0.028164800630732203,True
Tuvalu,0.793834965647876,0.033889280998765224,0.008380113129114674,0.04138694221010695,-1,0.04993013098773798,0.012010983596022063,0.05202108940189616,True
Tanzania,0.8513235337900678,1.3114819775000337,0.025922458618206825,1.529427430867974,0.17723190993882743,1.5723138332692748,0.026766836273173483,1.9618476998653531,False
Uganda,0.16082746958402716,0.04385217497341211,0.011325040753404552,0.05488889863795897,-1,0.09502287736465576,0.023667308082685953,0.10569941343025772,True
Ukraine,0.18600567301234738,0.5792401748951307,0.008389557629659504,0.8159377259977969,-0.3836732114641366,0.6795407067847549,0.009711178874088016,1.1266248061903954,False
Upper middle income,0.8656681584882837,0.025504060284648578,0.006251822750115903,0.04078099016527018,-1,0.03702093047253827,0.008635613449195499,0.03811766238591725,True
Uruguay,0.9850572647001693,0.26279743502164093,0.0037416773891956637,0.33998484995614875,0.793223496623543,0.18199886981757346,0.002389071560832366,0.20449615778370495,False
United States,0.971225935196485,0.005087773513277928,0.0011849802934699152,0.005993381894679563,0.6228543791054952,0.004373415868700814,0.0010044558323886723,0.004485507591892234,True
Uzbekistan,0.9394672104482429,0.010065850680436854,0.002430009048227612,0.011302024655620791,0.8709625763578253,0.004367910822496946,0.0010340869522246063,0.005008344355828846,True
St. Vincent and the Grenadines,0.6788667410138305,0.028707827203927148,0.006831607136972457,0.03540369015952807,-1,0.021829992415685062,0.0050768496357577395,0.022767686567150783,True
"Venezuela, RB",0.8526664017642316,0.02234457907178114,0.005304450388283655,0.025595506533506965,-1,0.03751587222111317,0.00875332874361056,0.0391419469614942,True
British Virgin Islands,0.8722495458057224,0.018039516353058883,0.004248629051830433,0.022988318427936517,-1,0.03163753055137173,0.007330645161868289,0.03210769289612096,True
Virgin Islands (U.S.),0.9512051749526965,0.645694485385626,0.008947391739407418,0.9215923808682411,-1,1.1637080034123344,0.01497376679972533,1.4373520206199064,False
Vietnam,0.805713115645724,0.03260344534104301,0.007913098179792332,0.042705954502481054,-1,0.028652874024251585,0.0066692107937595365,0.03211373914969922,True
Vanuatu,0.9344858598890394,0.023141765141664095,0.005602090882955768,0.027809957292420147,-1,0.050308890052812846,0.011861057656405527,0.053969234198684574,True
World,0.9565167924971335,0.011439139134984707,0.002782506864073222,0.01648726849737612,-0.8737733727337629,0.01634675962447716,0.003849870649630348,0.016754083929062417,True
Samoa,0.9362478825983555,0.01546646011969596,0.0037335788272668505,0.02077556645506672,-1,0.027424898104707385,0.006421659151694782,0.032253375692171696,True
Kosovo,0.974644291338678,0.2556443912580019,0.003566798536335282,0.6943295589941736,0.6901217648748065,0.5287007973386352,0.006871367252431576,0.6408968791557466,False
"Yemen, Rep.",0.9393503646550244,0.04723551309846762,0.012100916781991608,0.05462131294384301,-1,0.07913814841488298,0.01886151033891266,0.08352740479252121,True
South Africa,0.24938295878973693,2.5163016577660584,0.043056391857880315,2.999652577623203,-1,5.3191660153637095,0.09632296695118284,5.645151127465481,False
Zambia,0.09021722923300524,2.6890575071660905,0.05358606823997352,3.168781280855766,-1,4.177410450384843,0.07666110629483239,5.118845500817403,False
Zimbabwe,0.2795637543342643,3.745137030341082,0.07011091235809201,4.537447739546064,-1,4.356858190336866,0.09524498997581556,4.741338132832429,False
